Episode:55 Time:16:34:14 Reward:-21.00 Loss:56.83 Last_100_Avg_Rew:-20.545 Avg_Max_Q:2.874 Epsilon:0.61 Duration:29.63 Step:819 CStep:50530
Episode:56 Time:16:34:43 Reward:-21.00 Loss:79.15 Last_100_Avg_Rew:-20.554 Avg_Max_Q:2.923 Epsilon:0.60 Duration:28.70 Step:793 CStep:51324
Episode:57 Time:16:35:18 Reward:-20.00 Loss:622.31 Last_100_Avg_Rew:-20.544 Avg_Max_Q:2.837 Epsilon:0.59 Duration:35.05 Step:949 CStep:52274
Episode:58 Time:16:35:52 Reward:-21.00 Loss:209.67 Last_100_Avg_Rew:-20.552 Avg_Max_Q:1.947 Epsilon:0.59 Duration:33.64 Step:912 CStep:53187
Episode:59 Time:16:36:24 Reward:-21.00 Loss:251.69 Last_100_Avg_Rew:-20.559 Avg_Max_Q:1.544 Epsilon:0.58 Duration:32.17 Step:881 CStep:54069
Episode:60 Time:16:36:59 Reward:-21.00 Loss:89.09 Last_100_Avg_Rew:-20.567 Avg_Max_Q:1.444 Epsilon:0.58 Duration:34.76 Step:902 CStep:54972
Episode:61 Time:16:37:32 Reward:-21.00 Loss:116.96 Last_100_Avg_Rew:-20.574 Avg_Max_Q:1.161 Epsilon:0.58 Duration:33.03 Step:885 CStep:55858
Episode:62 Time:16:38:06 Reward:-20.00 Loss:91.83 Last_100_Avg_Rew:-20.565 Avg_Max_Q:1.081 Epsilon:0.57 Duration:34.27 Step:929 CStep:56788
Episode:63 Time:16:38:36 Reward:-21.00 Loss:359.18 Last_100_Avg_Rew:-20.571 Avg_Max_Q:1.326 Epsilon:0.56 Duration:29.71 Step:819 CStep:57608
Episode:64 Time:16:39:18 Reward:-20.00 Loss:164.35 Last_100_Avg_Rew:-20.562 Avg_Max_Q:0.884 Epsilon:0.56 Duration:42.25 Step:1113 CStep:58722
Episode:65 Time:16:39:49 Reward:-20.00 Loss:277.98 Last_100_Avg_Rew:-20.554 Avg_Max_Q:0.956 Epsilon:0.55 Duration:31.59 Step:861 CStep:59584
Episode:66 Time:16:40:19 Reward:-21.00 Loss:1226.56 Last_100_Avg_Rew:-20.561 Avg_Max_Q:1.672 Epsilon:0.55 Duration:29.91 Step:819 CStep:60404
Episode:67 Time:16:40:52 Reward:-20.00 Loss:6653.45 Last_100_Avg_Rew:-20.552 Avg_Max_Q:3.243 Epsilon:0.54 Duration:32.93 Step:869 CStep:61274
Episode:68 Time:16:41:23 Reward:-21.00 Loss:6293.97 Last_100_Avg_Rew:-20.559 Avg_Max_Q:3.722 Epsilon:0.54 Duration:30.86 Step:842 CStep:62117
Episode:69 Time:16:41:58 Reward:-20.00 Loss:679.99 Last_100_Avg_Rew:-20.551 Avg_Max_Q:3.319 Epsilon:0.53 Duration:35.09 Step:938 CStep:63056
Episode:70 Time:16:42:35 Reward:-20.00 Loss:163.47 Last_100_Avg_Rew:-20.543 Avg_Max_Q:2.588 Epsilon:0.53 Duration:36.67 Step:998 CStep:64055
Episode:71 Time:16:43:13 Reward:-20.00 Loss:1215.45 Last_100_Avg_Rew:-20.535 Avg_Max_Q:2.634 Epsilon:0.52 Duration:38.01 Step:1045 CStep:65101
Episode:72 Time:16:43:55 Reward:-18.00 Loss:10546.34 Last_100_Avg_Rew:-20.500 Avg_Max_Q:3.578 Epsilon:0.52 Duration:41.59 Step:1155 CStep:66257
Episode:73 Time:16:44:30 Reward:-19.00 Loss:801.89 Last_100_Avg_Rew:-20.479 Avg_Max_Q:1.768 Epsilon:0.51 Duration:35.36 Step:938 CStep:67196
Episode:74 Time:16:45:02 Reward:-21.00 Loss:2458.76 Last_100_Avg_Rew:-20.486 Avg_Max_Q:2.431 Epsilon:0.50 Duration:32.32 Step:853 CStep:68050
Episode:75 Time:16:45:32 Reward:-21.00 Loss:3821.27 Last_100_Avg_Rew:-20.493 Avg_Max_Q:2.735 Epsilon:0.50 Duration:30.04 Step:823 CStep:68874
Episode:76 Time:16:46:12 Reward:-20.00 Loss:13315.77 Last_100_Avg_Rew:-20.487 Avg_Max_Q:1.947 Epsilon:0.50 Duration:39.56 Step:1077 CStep:69952
Episode:77 Time:16:46:46 Reward:-21.00 Loss:1870.04 Last_100_Avg_Rew:-20.494 Avg_Max_Q:1.926 Epsilon:0.49 Duration:34.34 Step:880 CStep:70833
Episode:78 Time:16:47:16 Reward:-21.00 Loss:1795.65 Last_100_Avg_Rew:-20.500 Avg_Max_Q:3.184 Epsilon:0.49 Duration:30.27 Step:847 CStep:71681
Episode:79 Time:16:47:48 Reward:-21.00 Loss:21997.81 Last_100_Avg_Rew:-20.506 Avg_Max_Q:6.579 Epsilon:0.48 Duration:31.91 Step:851 CStep:72533
Episode:80 Time:16:48:17 Reward:-21.00 Loss:7496.76 Last_100_Avg_Rew:-20.512 Avg_Max_Q:4.350 Epsilon:0.48 Duration:28.56 Step:819 CStep:73353
Episode:81 Time:16:48:47 Reward:-20.00 Loss:2937.87 Last_100_Avg_Rew:-20.506 Avg_Max_Q:4.619 Epsilon:0.48 Duration:30.56 Step:842 CStep:74196
Episode:82 Time:16:49:18 Reward:-21.00 Loss:18248.07 Last_100_Avg_Rew:-20.512 Avg_Max_Q:5.762 Epsilon:0.47 Duration:30.51 Step:842 CStep:75039
Episode:83 Time:16:49:51 Reward:-21.00 Loss:1173.57 Last_100_Avg_Rew:-20.518 Avg_Max_Q:5.528 Epsilon:0.47 Duration:33.19 Step:913 CStep:75953
Episode:84 Time:16:50:20 Reward:-21.00 Loss:303.88 Last_100_Avg_Rew:-20.524 Avg_Max_Q:4.108 Epsilon:0.47 Duration:28.87 Step:821 CStep:76775
Episode:85 Time:16:51:02 Reward:-17.00 Loss:372.55 Last_100_Avg_Rew:-20.482 Avg_Max_Q:3.399 Epsilon:0.46 Duration:41.42 Step:1231 CStep:78007
Episode:86 Time:16:51:31 Reward:-21.00 Loss:529.87 Last_100_Avg_Rew:-20.488 Avg_Max_Q:2.917 Epsilon:0.46 Duration:29.69 Step:883 CStep:78891
Episode:87 Time:16:52:02 Reward:-20.00 Loss:7794.86 Last_100_Avg_Rew:-20.483 Avg_Max_Q:3.027 Epsilon:0.45 Duration:31.24 Step:869 CStep:79761
Episode:88 Time:16:52:30 Reward:-21.00 Loss:87109.77 Last_100_Avg_Rew:-20.489 Avg_Max_Q:1.884 Epsilon:0.45 Duration:27.08 Step:791 CStep:80553
Episode:89 Time:16:52:59 Reward:-21.00 Loss:1383.96 Last_100_Avg_Rew:-20.494 Avg_Max_Q:1.175 Epsilon:0.44 Duration:29.47 Step:853 CStep:81407
Episode:90 Time:16:53:28 Reward:-21.00 Loss:3377.09 Last_100_Avg_Rew:-20.500 Avg_Max_Q:1.575 Epsilon:0.44 Duration:28.99 Step:841 CStep:82249
Episode:91 Time:16:53:59 Reward:-21.00 Loss:392.76 Last_100_Avg_Rew:-20.505 Avg_Max_Q:-0.018 Epsilon:0.43 Duration:31.37 Step:823 CStep:83073
